id,travel_date,line_name,direction,passengers,sales_amount,sales_count,refund_count,refund_amount,seats,train_operations,inserted_at,updated_at
23581,2024-11-07,전라선,상행,11722,563838900,16383,6926,204773400,11071,18,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23582,2024-11-07,전라선,하행,11082,593057000,16032,7168,234449000,11102,18,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23583,2024-11-07,중부내륙선,상행,654,7926100,756,144,1148300,1524,4,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23584,2024-11-07,중부내륙선,하행,351,4252200,391,70,551000,1524,4,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23585,2024-11-07,중앙선,상행,3041,72649700,4013,1464,21748400,3048,8,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23586,2024-11-07,중앙선,하행,2453,67014300,3197,1207,21181100,3048,8,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23587,2024-11-07,호남선,상행,16421,938573700,22822,9822,346551000,19060,28,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23588,2024-11-07,호남선,하행,15471,899573200,21815,9400,329328700,19060,28,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23589,2024-11-08,강릉선,상행,9241,308110600,13544,6466,109024100,10287,27,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23590,2024-11-08,강릉선,하행,9963,368258800,15142,8194,148229500,10287,27,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23591,2024-11-08,경부선,상행,69287,4102290600,102145,48856,1545012900,59453,69,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23592,2024-11-08,경부선,하행,78951,4918123900,121077,62273,1965228700,58150,67,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23593,2024-11-08,경전선,상행,13912,807558400,22613,11562,316603700,10278,18,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23594,2024-11-08,경전선,하행,15057,793996900,23571,11768,306205500,10278,18,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23595,2024-11-08,동해선,상행,11371,587830900,17711,8604,219136900,7854,16,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23596,2024-11-08,동해선,하행,10886,557588900,16527,7942,206546100,7885,16,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23597,2024-11-08,전라선,상행,17313,849737700,26920,14547,345844800,12403,20,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23598,2024-11-08,전라선,하행,15282,810878800,22780,12268,333389800,12434,20,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23599,2024-11-08,중부내륙선,상행,779,9981400,843,153,1302500,1524,4,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23600,2024-11-08,중부내륙선,하행,643,8742300,655,137,1406400,1524,4,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23601,2024-11-08,중앙선,상행,3571,96261600,5294,2479,34299500,3048,8,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23602,2024-11-08,중앙선,하행,2950,93852600,4309,2222,36425800,3048,8,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23603,2024-11-08,호남선,상행,21365,1281600100,33895,17903,523171400,19436,28,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23604,2024-11-08,호남선,하행,21730,1312075300,34734,18889,544197900,19436,28,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23605,2024-11-09,강릉선,상행,11215,391070000,15583,8138,159155800,11430,30,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23606,2024-11-09,강릉선,하행,12487,466112400,17902,10465,205902100,11430,30,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23607,2024-11-09,경부선,상행,78715,4510808600,110546,54001,1767223700,60544,70,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23608,2024-11-09,경부선,하행,86572,5135925700,123429,64396,2153313500,59558,69,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23609,2024-11-09,경전선,상행,13078,756786200,20406,10362,311914500,10278,18,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23610,2024-11-09,경전선,하행,16865,917577700,26281,13919,386662000,10278,18,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23611,2024-11-09,동해선,상행,11604,599907400,17166,8334,238012000,7885,16,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23612,2024-11-09,동해선,하행,12250,668501100,19518,10405,287523900,7854,16,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23613,2024-11-09,전라선,상행,18123,914726800,27347,15263,399794800,12813,21,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23614,2024-11-09,전라선,하행,18763,987389900,27206,15373,438536300,12844,21,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23615,2024-11-09,중부내륙선,상행,741,10458600,813,199,1967700,1524,4,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23616,2024-11-09,중부내륙선,하행,795,11236900,847,210,2343600,1524,4,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23617,2024-11-09,중앙선,상행,4028,125411000,5860,3248,54325900,3429,9,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23618,2024-11-09,중앙선,하행,4149,137787200,5879,3376,62459500,3429,9,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23619,2024-11-09,호남선,상행,22494,1366370400,32619,17661,592867000,19436,28,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23620,2024-11-09,호남선,하행,24174,1515261900,36247,20517,680187500,19467,28,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23621,2024-11-10,강릉선,상행,11687,449046700,17277,10220,197170700,11430,30,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23622,2024-11-10,강릉선,하행,9773,324474900,13871,6495,118581100,11430,30,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23623,2024-11-10,경부선,상행,80843,4976835600,113800,57917,1969852300,59558,69,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23624,2024-11-10,경부선,하행,74780,4153422800,104030,47639,1515072400,58603,68,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23625,2024-11-10,경전선,상행,16382,896550700,24942,12880,352815100,10309,18,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23626,2024-11-10,경전선,하행,13764,747092500,20301,9805,288133400,10309,18,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23627,2024-11-10,동해선,상행,13529,678074600,19946,9854,257231000,7854,16,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23628,2024-11-10,동해선,하행,9953,501843800,14372,6616,181981200,7854,16,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23629,2024-11-10,전라선,상행,19199,958014400,27564,15414,398149600,12782,21,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23630,2024-11-10,전라선,하행,14522,737640700,21311,11044,296562300,12813,21,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23631,2024-11-10,중부내륙선,상행,731,10730100,801,222,2285300,1524,4,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23632,2024-11-10,중부내륙선,하행,1052,14395300,1161,306,2890800,1524,4,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23633,2024-11-10,중앙선,상행,3993,127420800,5921,3415,56103200,3429,9,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23634,2024-11-10,중앙선,하행,3659,107010800,5315,2650,42649600,3429,9,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23635,2024-11-10,호남선,상행,23848,1468857800,35963,19890,643315000,19467,28,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23636,2024-11-10,호남선,하행,20748,1208617300,31151,16047,492468400,19436,28,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23637,2024-11-11,강릉선,상행,6406,207840600,8368,3151,67299700,7620,20,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23638,2024-11-11,강릉선,하행,6424,202882900,8552,3246,62085600,7620,20,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23639,2024-11-11,경부선,상행,52377,2924541900,68182,24997,933075800,50371,58,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23640,2024-11-11,경부선,하행,46865,2557529700,58441,21489,785290300,49795,58,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23641,2024-11-11,경전선,상행,8249,463701900,11634,4417,153539000,8762,14,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23642,2024-11-11,경전선,하행,10676,546535900,14934,5700,181302600,8762,14,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23643,2024-11-11,동해선,상행,7726,389800500,10378,3884,125230100,7475,15,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23644,2024-11-11,동해선,하행,8385,390011200,11068,3954,116621300,7475,15,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23645,2024-11-11,전라선,상행,10804,527287500,14896,5980,185587500,11007,18,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23646,2024-11-11,전라선,하행,11100,533570700,15126,5949,182123300,11038,18,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23647,2024-11-11,중부내륙선,상행,434,5177000,432,60,548500,1524,4,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23648,2024-11-11,중부내륙선,하행,648,7601800,699,103,890300,1524,4,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23649,2024-11-11,중앙선,상행,2797,69042300,3599,1170,19568400,3048,8,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23650,2024-11-11,중앙선,하행,2949,73794700,3985,1366,21330100,3048,8,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23651,2024-11-11,호남선,상행,15508,839578200,21538,8185,278142100,19029,28,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23652,2024-11-11,호남선,하행,15954,859964100,21570,8138,276508500,19029,28,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23653,2024-11-12,강릉선,상행,5724,177748600,7114,2440,52102200,7620,20,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23654,2024-11-12,강릉선,하행,5478,169256700,7017,2652,52009300,7620,20,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23655,2024-11-12,경부선,상행,44085,2409630300,55420,20498,761581000,49795,58,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23656,2024-11-12,경부선,하행,43758,2355969500,52592,18968,700047200,48840,57,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23657,2024-11-12,경전선,상행,7998,444396400,10784,4084,146104600,8793,14,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23658,2024-11-12,경전선,하행,9712,497784500,13135,5106,162463800,8793,14,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23659,2024-11-12,동해선,상행,7426,367292400,9754,3667,115068400,7475,15,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23660,2024-11-12,동해선,하행,7241,336391400,9256,3212,97987200,7475,15,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23661,2024-11-12,전라선,상행,10163,477500600,13336,5313,159211200,11007,18,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23662,2024-11-12,전라선,하행,10116,476833900,13145,4908,155553000,11038,18,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23663,2024-11-12,중부내륙선,상행,394,4818000,389,51,503800,1524,4,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23664,2024-11-12,중부내륙선,하행,467,5418900,502,71,650700,1524,4,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23665,2024-11-12,중앙선,상행,2605,63483600,3179,1082,17799100,3048,8,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23666,2024-11-12,중앙선,하행,2311,57655000,2904,1018,16482600,3048,8,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23667,2024-11-12,호남선,상행,13732,739937200,18332,7197,245164100,19029,28,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23668,2024-11-12,호남선,하행,14041,763552800,18160,6792,239605600,19029,28,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23669,2024-11-13,강릉선,상행,5653,179186000,7241,2661,56008200,7620,20,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23670,2024-11-13,강릉선,하행,5390,170070500,7094,2820,53813900,7620,20,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23671,2024-11-13,경부선,상행,45190,2483137600,58338,22641,810185500,49764,58,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23672,2024-11-13,경부선,하행,49298,2778354400,60794,23001,880166600,48809,57,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23673,2024-11-13,경전선,상행,8410,485019000,11619,4594,169200100,8793,14,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23674,2024-11-13,경전선,하행,10692,551472500,14647,5937,188109400,8793,14,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23675,2024-11-13,동해선,상행,8059,403753300,10808,4239,132214300,7506,15,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23676,2024-11-13,동해선,하행,7899,370772800,10338,3890,112352000,7506,15,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23677,2024-11-13,전라선,상행,10648,507718400,14454,6092,179923800,11007,18,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23678,2024-11-13,전라선,하행,10274,504353000,13799,5702,174166400,11038,18,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23679,2024-11-13,중부내륙선,상행,438,5113000,443,69,493200,1524,4,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23680,2024-11-13,중부내륙선,하행,402,4497900,425,59,427400,1524,4,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23681,2024-11-13,중앙선,상행,2720,67970900,3535,1286,20612700,3048,8,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23682,2024-11-13,중앙선,하행,2350,61484700,2976,1071,18119000,3048,8,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23683,2024-11-13,호남선,상행,14473,801084000,19696,7933,275247500,19060,28,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23684,2024-11-13,호남선,하행,14534,800842200,19018,7355,264480000,19060,28,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23685,2024-11-14,강릉선,상행,6286,196886400,8286,3130,63104900,7620,20,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23686,2024-11-14,강릉선,하행,6440,216477700,8805,3714,74470600,7620,20,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23687,2024-11-14,경부선,상행,50128,2862804700,67379,27548,995157400,49764,58,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23688,2024-11-14,경부선,하행,55357,3349164600,72659,30154,1160127500,48809,57,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23689,2024-11-14,경전선,상행,9581,568491500,13892,5808,206344400,8793,14,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23690,2024-11-14,경전선,하행,11758,621367900,16918,7096,223783800,8793,14,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23691,2024-11-14,동해선,상행,8761,443052300,12341,5205,157865800,7506,15,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23692,2024-11-14,동해선,하행,8888,427775300,12142,4807,142467900,7506,15,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23693,2024-11-14,전라선,상행,11536,555192700,16318,7231,204639300,11007,18,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23694,2024-11-14,전라선,하행,12029,592762700,16643,7018,215266800,11038,18,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23695,2024-11-14,중부내륙선,상행,622,7194500,668,95,791400,1524,4,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23696,2024-11-14,중부내륙선,하행,386,4639300,426,76,639000,1524,4,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23697,2024-11-14,중앙선,상행,2971,73877600,4043,1560,23748400,3048,8,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23698,2024-11-14,중앙선,하행,2502,66517100,3285,1225,20690800,3048,8,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23699,2024-11-14,호남선,상행,16006,915252500,22765,9589,330764600,19060,28,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23700,2024-11-14,호남선,하행,16058,918842900,22237,9164,326859700,19060,28,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23701,2024-11-15,강릉선,상행,9440,320318900,13980,6711,116170600,10287,27,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23702,2024-11-15,강릉선,하행,10210,380453700,15449,8327,151581800,10287,27,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23703,2024-11-15,경부선,상행,73350,4612218000,110541,55048,1832605300,59453,69,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23704,2024-11-15,경부선,하행,80562,5203690600,125807,66029,2123039100,58119,67,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23705,2024-11-15,경전선,상행,14276,909311900,23632,12809,389612700,10309,18,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23706,2024-11-15,경전선,하행,15727,853058500,25458,13284,343088300,10309,18,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23707,2024-11-15,동해선,상행,11872,643150800,18844,9630,260002400,7854,16,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23708,2024-11-15,동해선,하행,11288,589702600,17782,8993,229864900,7854,16,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23709,2024-11-15,전라선,상행,17141,843723700,28300,15686,355410400,12372,20,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23710,2024-11-15,전라선,하행,15501,809306600,23764,12808,327174800,12403,20,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23711,2024-11-15,중부내륙선,상행,776,10170000,886,183,1626000,1524,4,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23712,2024-11-15,중부내륙선,하행,622,8303800,704,144,1275400,1524,4,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23713,2024-11-15,중앙선,상행,3672,96603200,5626,2700,33985300,3048,8,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23714,2024-11-15,중앙선,하행,2956,89973300,4344,2136,33097500,3048,8,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23715,2024-11-15,호남선,상행,21911,1335419100,35764,19433,561775900,19436,28,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23716,2024-11-15,호남선,하행,22100,1316984600,35530,19282,545425300,19436,28,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23717,2024-11-16,강릉선,상행,11098,403470000,15544,8021,166765700,11430,30,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23718,2024-11-16,강릉선,하행,11981,461018700,17349,10009,203014700,11430,30,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23719,2024-11-16,경부선,상행,84186,5149893000,121626,61289,2090424400,60513,70,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23720,2024-11-16,경부선,하행,83696,5106805300,122030,63262,2158895300,59558,69,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23721,2024-11-16,경전선,상행,14624,853233700,22914,12067,368978300,10309,18,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23722,2024-11-16,경전선,하행,17076,928657600,26546,13976,391913900,10309,18,2025-10-05 05:06:59.699265+00,2025-10-05 05:06:59.699265+00
23723,2024-11-16,동해선,상행,12565,665666800,19017,9565,273950500,7854,16,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23724,2024-11-16,동해선,하행,12557,671728600,19847,10516,288042000,7854,16,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23725,2024-11-16,전라선,상행,17750,909594100,27396,15449,399829100,12782,21,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23726,2024-11-16,전라선,하행,18948,985039800,28316,15978,438410100,12813,21,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23727,2024-11-16,중부내륙선,상행,729,10614500,709,194,2201000,1524,4,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23728,2024-11-16,중부내륙선,하행,788,11395900,825,215,2363000,1524,4,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23729,2024-11-16,중앙선,상행,3950,125538200,6078,3439,56105900,3429,9,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23730,2024-11-16,중앙선,하행,3981,125336800,5944,3529,55074800,3429,9,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23731,2024-11-16,호남선,상행,21952,1344819500,33043,17705,582389300,19436,28,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23732,2024-11-16,호남선,하행,23450,1486599800,36317,20207,666363500,19436,28,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23733,2024-11-17,강릉선,상행,11455,455863300,16962,10074,202881400,11430,30,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23734,2024-11-17,강릉선,하행,9765,327735000,14105,6566,118980200,11430,30,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23735,2024-11-17,경부선,상행,81749,5150395100,116591,59543,2028128400,59620,69,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23736,2024-11-17,경부선,하행,76175,4547040800,109539,53300,1814120400,58665,68,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23737,2024-11-17,경전선,상행,16597,922212000,25146,12966,363723900,10309,18,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23738,2024-11-17,경전선,하행,14191,810843800,21576,11153,333182700,10309,18,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23739,2024-11-17,동해선,상행,13405,686780000,19912,10227,265443300,7854,16,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23740,2024-11-17,동해선,하행,10239,548497300,15496,7649,218998700,7854,16,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23741,2024-11-17,전라선,상행,18879,979661300,27823,15849,420617500,12751,21,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23742,2024-11-17,전라선,하행,14208,732018100,21737,11531,305815400,12782,21,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23743,2024-11-17,중부내륙선,상행,854,12010000,882,210,2230500,1524,4,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23744,2024-11-17,중부내륙선,하행,1018,14675100,1239,377,3499100,1524,4,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23745,2024-11-17,중앙선,상행,3876,125755300,6054,3654,56424100,3429,9,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23746,2024-11-17,중앙선,하행,3473,103683900,5244,2713,42130100,3429,9,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23747,2024-11-17,호남선,상행,23602,1455578100,36982,20506,632227300,19467,28,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23748,2024-11-17,호남선,하행,20386,1175192900,30983,16221,479772800,19467,28,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23749,2024-11-18,강릉선,상행,6202,203328800,8234,3084,65961000,7620,20,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23750,2024-11-18,강릉선,하행,5978,192090000,8227,3205,62158300,7620,20,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23751,2024-11-18,경부선,상행,52021,2997832400,69552,26584,996482000,50340,58,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23752,2024-11-18,경부선,하행,46204,2655301000,60047,23476,877797900,49764,58,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23753,2024-11-18,경전선,상행,8413,494691900,11962,4700,171946700,8793,14,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23754,2024-11-18,경전선,하행,10442,581608800,14886,6062,205134100,8793,14,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23755,2024-11-18,동해선,상행,7793,396592300,10813,4216,131424300,7506,15,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23756,2024-11-18,동해선,하행,7960,396156900,10935,4255,131728200,7506,15,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23757,2024-11-18,전라선,상행,10427,530026900,14618,6077,192717600,11007,18,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23758,2024-11-18,전라선,하행,10981,540805300,15356,6309,190049600,11038,18,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23759,2024-11-18,중부내륙선,상행,426,5199900,434,70,590900,1524,4,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23760,2024-11-18,중부내륙선,하행,632,7931900,754,152,1273300,1524,4,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23761,2024-11-18,중앙선,상행,2549,66372700,3425,1198,19493900,3048,8,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23762,2024-11-18,중앙선,하행,2772,74888200,4093,1657,24921100,3048,8,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23763,2024-11-18,호남선,상행,15238,849294300,21381,8344,294327100,19029,28,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
23764,2024-11-18,호남선,하행,15844,877887400,22017,8698,294283700,19029,28,2025-10-05 05:07:01.225215+00,2025-10-05 05:07:01.225215+00
