id,game_date,home_team,away_team,stadium,region,note
596,2015-08-16,넥센,롯데,목동,서울,우천취소
597,2015-08-16,삼성,한화,대구,대구,
598,2015-08-17,LG,KIA,잠실,서울,
599,2015-08-17,SK,두산,문학,인천,
600,2015-08-17,넥센,롯데,목동,서울,
601,2015-08-18,KIA,SK,광주,광주,
602,2015-08-18,KT,넥센,수원,수원,
603,2015-08-18,두산,삼성,잠실,서울,
604,2015-08-18,롯데,LG,사직,부산,
605,2015-08-18,한화,NC,대전,대전,
606,2015-08-19,KIA,SK,광주,광주,
607,2015-08-19,KT,넥센,수원,수원,
608,2015-08-19,두산,삼성,잠실,서울,
609,2015-08-19,롯데,LG,사직,부산,
610,2015-08-19,한화,NC,대전,대전,
611,2015-08-20,LG,두산,잠실,서울,
612,2015-08-20,넥센,SK,목동,서울,
613,2015-08-20,롯데,KIA,사직,부산,우천취소
614,2015-08-20,삼성,NC,대구,대구,우천취소
615,2015-08-20,한화,KT,대전,대전,
616,2015-08-21,LG,두산,잠실,서울,
617,2015-08-21,넥센,SK,목동,서울,
618,2015-08-21,롯데,KIA,사직,부산,
619,2015-08-21,삼성,NC,대구,대구,
620,2015-08-21,한화,KT,대전,대전,
621,2015-08-22,KIA,한화,광주,광주,
622,2015-08-22,KT,두산,수원,수원,
623,2015-08-22,LG,넥센,잠실,서울,
624,2015-08-22,SK,NC,문학,인천,
625,2015-08-22,삼성,롯데,대구,대구,
626,2015-08-23,KIA,한화,광주,광주,
627,2015-08-23,KT,두산,수원,수원,
628,2015-08-23,LG,넥센,잠실,서울,
629,2015-08-23,SK,NC,문학,인천,
630,2015-08-23,삼성,롯데,대구,대구,
631,2015-08-25,NC,LG,마산,마산,우천취소
632,2015-08-25,SK,KIA,문학,인천,
633,2015-08-25,넥센,KT,목동,서울,우천취소
634,2015-08-25,두산,롯데,잠실,서울,우천취소
635,2015-08-25,한화,삼성,한밭,대전,우천취소
636,2015-08-26,NC,LG,마산,마산,
637,2015-08-26,SK,KIA,문학,인천,
638,2015-08-26,넥센,KT,목동,서울,
639,2015-08-26,두산,롯데,잠실,서울,
640,2015-08-26,한화,삼성,대전,대전,
641,2015-08-27,KT,KIA,수원,수원,
642,2015-08-27,LG,SK,잠실,서울,
643,2015-08-27,NC,한화,마산,마산,
644,2015-08-27,롯데,넥센,사직,부산,
645,2015-08-27,삼성,두산,대구,대구,
646,2015-08-28,KT,KIA,수원,수원,
647,2015-08-28,LG,SK,잠실,서울,
648,2015-08-28,NC,한화,마산,마산,
649,2015-08-28,롯데,넥센,사직,부산,
650,2015-08-28,삼성,두산,대구,대구,
651,2015-08-29,KIA,넥센,광주,광주,
652,2015-08-29,KT,SK,수원,수원,
653,2015-08-29,두산,한화,잠실,서울,
654,2015-08-29,롯데,NC,사직,부산,
655,2015-08-29,삼성,LG,대구,대구,
656,2015-08-30,KIA,넥센,광주,광주,
657,2015-08-30,KT,SK,수원,수원,
658,2015-08-30,두산,한화,잠실,서울,
659,2015-08-30,롯데,NC,사직,부산,
660,2015-08-30,삼성,LG,대구,대구,
661,2015-09-01,NC,삼성,마산,마산,
662,2015-09-01,넥센,LG,목동,서울,
663,2015-09-01,두산,SK,잠실,서울,
664,2015-09-01,롯데,KT,사직,부산,
665,2015-09-01,한화,KIA,대전,대전,
666,2015-09-02,NC,삼성,마산,마산,
667,2015-09-02,넥센,LG,목동,서울,
668,2015-09-02,두산,SK,잠실,서울,
669,2015-09-02,롯데,KT,사직,부산,
670,2015-09-02,한화,KIA,대전,대전,
671,2015-09-03,KIA,롯데,광주,광주,
672,2015-09-03,LG,KT,잠실,서울,
673,2015-09-03,NC,두산,마산,마산,
674,2015-09-03,SK,삼성,문학,인천,
675,2015-09-03,한화,넥센,대전,대전,
676,2015-09-04,KIA,롯데,광주,광주,
677,2015-09-04,LG,KT,잠실,서울,
678,2015-09-04,NC,두산,마산,마산,
679,2015-09-04,SK,삼성,문학,인천,
680,2015-09-04,한화,넥센,대전,대전,
681,2015-09-05,KT,NC,수원,수원,
682,2015-09-05,LG,롯데,잠실,서울,
683,2015-09-05,SK,넥센,문학,인천,
684,2015-09-05,삼성,KIA,대구,대구,
685,2015-09-05,한화,두산,대전,대전,
686,2015-09-06,KT,NC,수원,수원,
687,2015-09-06,LG,롯데,잠실,서울,
688,2015-09-06,SK,넥센,문학,인천,
689,2015-09-06,삼성,KIA,대구,대구,
690,2015-09-06,한화,두산,대전,대전,
691,2015-09-08,KIA,NC,광주,광주,
692,2015-09-08,LG,한화,잠실,서울,
693,2015-09-08,SK,롯데,문학,인천,
694,2015-09-08,넥센,두산,목동,서울,
695,2015-09-08,삼성,KT,대구,대구,
696,2015-09-09,KIA,NC,광주,광주,
697,2015-09-09,LG,한화,잠실,서울,
698,2015-09-09,SK,롯데,문학,인천,
699,2015-09-09,넥센,두산,목동,서울,
700,2015-09-09,삼성,KT,대구,대구,
701,2015-09-10,KT,LG,수원,수원,
702,2015-09-10,NC,넥센,마산,마산,
703,2015-09-10,두산,KIA,잠실,서울,
704,2015-09-10,롯데,삼성,사직,부산,
705,2015-09-10,한화,SK,대전,대전,
706,2015-09-11,KT,LG,수원,수원,
707,2015-09-11,NC,넥센,마산,마산,
708,2015-09-11,두산,KIA,잠실,서울,우천취소
709,2015-09-11,롯데,삼성,사직,부산,
710,2015-09-11,한화,SK,대전,대전,
711,2015-09-12,KIA,LG,광주,광주,
712,2015-09-12,NC,SK,마산,마산,
713,2015-09-12,넥센,삼성,목동,서울,
714,2015-09-12,두산,KT,잠실,서울,
715,2015-09-12,롯데,한화,사직,부산,
716,2015-09-13,KIA,LG,광주,광주,
717,2015-09-13,NC,SK,마산,마산,
718,2015-09-13,넥센,삼성,목동,서울,
719,2015-09-13,두산,KT,잠실,서울,
720,2015-09-13,롯데,한화,사직,부산,
721,2015-09-15,KIA,한화,광주,광주,
722,2015-09-15,NC,KT,마산,마산,
723,2015-09-15,두산,롯데,잠실,서울,
724,2015-09-15,삼성,SK,대구,대구,
725,2015-09-16,KIA,한화,광주,광주,
726,2015-09-16,NC,KT,마산,마산,우천취소
727,2015-09-16,넥센,LG,목동,서울,
728,2015-09-16,두산,롯데,잠실,서울,
729,2015-09-16,삼성,SK,대구,대구,
730,2015-09-17,KIA,KT,광주,광주,
731,2015-09-17,두산,롯데,잠실,서울,
732,2015-09-17,삼성,SK,대구,대구,
733,2015-09-17,한화,NC,대전,대전,
734,2015-09-18,롯데,SK,사직,부산,
735,2015-09-18,삼성,두산,대구,대구,
736,2015-09-18,한화,NC,대전,대전,
737,2015-09-19,LG,넥센,잠실,서울,
738,2015-09-19,SK,KIA,문학,인천,
739,2015-09-19,한화,두산,대전,대전,
740,2015-09-20,LG,KT,잠실,서울,
741,2015-09-20,NC,넥센,마산,마산,
742,2015-09-20,SK,KIA,문학,인천,
743,2015-09-20,롯데,삼성,사직,부산,
744,2015-09-20,한화,두산,대전,대전,
745,2015-09-21,LG,KT,잠실,서울,
746,2015-09-21,NC,넥센,마산,마산,
747,2015-09-21,SK,KIA,문학,인천,
748,2015-09-22,KIA,LG,광주,광주,
749,2015-09-22,롯데,두산,사직,부산,
750,2015-09-22,삼성,NC,대구,대구,
751,2015-09-23,KIA,LG,광주,광주,우천취소
752,2015-09-23,KT,삼성,수원,수원,
753,2015-09-23,NC,한화,마산,마산,우천취소
754,2015-09-23,넥센,SK,목동,서울,
755,2015-09-23,롯데,두산,사직,부산,우천취소
756,2015-09-24,KT,삼성,수원,수원,
757,2015-09-24,NC,KIA,마산,마산,
758,2015-09-24,넥센,SK,목동,서울,
759,2015-09-24,롯데,두산,사직,부산,
760,2015-09-25,NC,LG,마산,마산,
761,2015-09-25,SK,삼성,문학,인천,
762,2015-09-25,두산,KT,잠실,서울,
763,2015-09-25,한화,넥센,대전,대전,
764,2015-09-26,KIA,SK,광주,광주,
765,2015-09-26,두산,삼성,잠실,서울,
766,2015-09-26,한화,넥센,대전,대전,
767,2015-09-27,NC,롯데,마산,마산,
768,2015-09-27,넥센,KT,목동,서울,
769,2015-09-27,두산,LG,잠실,서울,
770,2015-09-28,KT,두산,수원,수원,
771,2015-09-28,LG,KIA,잠실,서울,
772,2015-09-28,NC,한화,마산,마산,
773,2015-09-28,SK,넥센,문학,인천,
774,2015-09-29,SK,KT,문학,인천,
775,2015-09-29,넥센,NC,목동,서울,
776,2015-09-29,롯데,KIA,사직,부산,
777,2015-09-29,한화,삼성,대전,대전,
778,2015-09-30,SK,LG,문학,인천,
779,2015-09-30,두산,NC,잠실,서울,
780,2015-09-30,롯데,KIA,사직,부산,
781,2015-09-30,한화,삼성,대전,대전,
782,2015-10-01,KIA,삼성,광주,광주,우천취소
783,2015-10-01,LG,NC,잠실,서울,
784,2015-10-01,SK,두산,문학,인천,
785,2015-10-01,넥센,한화,목동,서울,
786,2015-10-01,롯데,KT,사직,부산,우천취소
787,2015-10-02,KIA,두산,광주,광주,
788,2015-10-02,LG,한화,잠실,서울,
789,2015-10-02,SK,NC,문학,인천,
790,2015-10-02,넥센,롯데,목동,서울,
791,2015-10-02,삼성,KT,대구,대구,
792,2015-10-03,KIA,두산,광주,광주,
793,2015-10-03,KT,한화,수원,수원,
794,2015-10-03,LG,롯데,잠실,서울,
795,2015-10-03,SK,NC,문학,인천,
796,2015-10-03,넥센,삼성,목동,서울,
797,2015-10-04,두산,KIA,잠실,서울,
798,2015-10-04,롯데,KT,사직,부산,
799,2015-10-05,KIA,삼성,광주,광주,
800,2015-10-05,NC,KT,마산,마산,
801,2015-10-06,KIA,LG,광주,광주,
802,2016-04-01,LG,한화,잠실,서울,
803,2016-04-01,NC,KIA,마산,마산,
804,2016-04-01,SK,KT,문학,인천,
805,2016-04-01,넥센,롯데,고척,서울,
806,2016-04-01,삼성,두산,대구,대구,
807,2016-04-02,LG,한화,잠실,서울,
808,2016-04-02,NC,KIA,마산,마산,
809,2016-04-02,SK,KT,문학,인천,
810,2016-04-02,넥센,롯데,고척,서울,
811,2016-04-02,삼성,두산,대구,대구,
812,2016-04-03,LG,한화,잠실,서울,우천취소
813,2016-04-03,NC,KIA,마산,마산,우천취소
814,2016-04-03,SK,KT,문학,인천,
815,2016-04-03,넥센,롯데,고척,서울,
816,2016-04-03,삼성,두산,대구,대구,우천취소
817,2016-04-05,KIA,LG,광주,광주,
818,2016-04-05,KT,삼성,수원,수원,
819,2016-04-05,두산,NC,잠실,서울,
820,2016-04-05,롯데,SK,사직,부산,
821,2016-04-05,한화,넥센,대전,대전,
822,2016-04-06,KIA,LG,광주,광주,우천취소
823,2016-04-06,KT,삼성,수원,수원,
824,2016-04-06,두산,NC,잠실,서울,
825,2016-04-06,롯데,SK,사직,부산,
826,2016-04-06,한화,넥센,대전,대전,
827,2016-04-07,KIA,LG,광주,광주,
828,2016-04-07,KT,삼성,수원,수원,
829,2016-04-07,두산,NC,잠실,서울,
830,2016-04-07,롯데,SK,사직,부산,
831,2016-04-07,한화,넥센,대전,대전,
832,2016-04-08,KT,KIA,수원,수원,
833,2016-04-08,NC,한화,마산,마산,
834,2016-04-08,SK,LG,문학,인천,
835,2016-04-08,두산,넥센,잠실,서울,
836,2016-04-08,롯데,삼성,사직,부산,
837,2016-04-09,KT,KIA,수원,수원,
838,2016-04-09,NC,한화,마산,마산,
839,2016-04-09,SK,LG,문학,인천,
840,2016-04-09,두산,넥센,잠실,서울,
841,2016-04-09,롯데,삼성,사직,부산,
842,2016-04-10,KT,KIA,수원,수원,
843,2016-04-10,NC,한화,마산,마산,
844,2016-04-10,SK,LG,문학,인천,
845,2016-04-10,두산,넥센,잠실,서울,
846,2016-04-10,롯데,삼성,사직,부산,
847,2016-04-12,LG,롯데,잠실,서울,
848,2016-04-12,SK,KIA,문학,인천,
849,2016-04-12,넥센,KT,고척,서울,
850,2016-04-12,삼성,NC,대구,대구,
851,2016-04-12,한화,두산,대전,대전,
852,2016-04-13,LG,롯데,잠실,서울,
853,2016-04-13,SK,KIA,문학,인천,
854,2016-04-13,넥센,KT,고척,서울,
855,2016-04-13,삼성,NC,대구,대구,
856,2016-04-13,한화,두산,대전,대전,
857,2016-04-14,LG,롯데,잠실,서울,
858,2016-04-14,SK,KIA,문학,인천,
859,2016-04-14,넥센,KT,고척,서울,
860,2016-04-14,삼성,NC,대구,대구,
861,2016-04-14,한화,두산,대전,대전,
862,2016-04-15,KIA,넥센,광주,광주,
863,2016-04-15,KT,SK,수원,수원,
864,2016-04-15,NC,롯데,마산,마산,
865,2016-04-15,두산,삼성,잠실,서울,
866,2016-04-15,한화,LG,대전,대전,
867,2016-04-16,KIA,넥센,광주,광주,우천취소
868,2016-04-16,KT,SK,수원,수원,우천취소
869,2016-04-16,NC,롯데,마산,마산,우천취소
870,2016-04-16,두산,삼성,잠실,서울,우천취소
871,2016-04-16,한화,LG,한밭,대전,우천취소
872,2016-04-17,KIA,넥센,광주,광주,
873,2016-04-17,KT,SK,수원,수원,
874,2016-04-17,NC,롯데,마산,마산,
875,2016-04-17,두산,삼성,잠실,서울,
876,2016-04-17,한화,LG,대전,대전,
877,2016-04-19,KIA,삼성,광주,광주,
878,2016-04-19,KT,두산,수원,수원,
879,2016-04-19,LG,NC,잠실,서울,
880,2016-04-19,SK,넥센,문학,인천,
881,2016-04-19,롯데,한화,사직,부산,
882,2016-04-20,KIA,삼성,광주,광주,
883,2016-04-20,KT,두산,수원,수원,
884,2016-04-20,LG,NC,잠실,서울,
885,2016-04-20,SK,넥센,문학,인천,
886,2016-04-20,롯데,한화,사직,부산,
887,2016-04-21,KIA,삼성,광주,광주,
888,2016-04-21,KT,두산,수원,수원,
889,2016-04-21,LG,NC,잠실,서울,
890,2016-04-21,SK,넥센,문학,인천,
891,2016-04-21,롯데,한화,사직,부산,
892,2016-04-22,SK,NC,문학,인천,
893,2016-04-22,넥센,LG,고척,서울,
894,2016-04-22,두산,한화,잠실,서울,
895,2016-04-22,롯데,KIA,사직,부산,
896,2016-04-22,삼성,KT,대구,대구,
897,2016-04-23,SK,NC,문학,인천,
898,2016-04-23,넥센,LG,고척,서울,
899,2016-04-23,두산,한화,잠실,서울,
900,2016-04-23,롯데,KIA,사직,부산,
901,2016-04-23,삼성,KT,대구,대구,
902,2016-04-24,SK,NC,문학,인천,
903,2016-04-24,넥센,LG,고척,서울,
904,2016-04-24,두산,한화,잠실,서울,
905,2016-04-24,롯데,KIA,사직,부산,
906,2016-04-24,삼성,KT,대구,대구,
907,2016-04-26,KT,롯데,수원,수원,
908,2016-04-26,NC,넥센,마산,마산,
909,2016-04-26,두산,SK,잠실,서울,
910,2016-04-26,삼성,LG,대구,대구,
911,2016-04-26,한화,KIA,대전,대전,
912,2016-04-27,KT,롯데,수원,수원,
913,2016-04-27,NC,넥센,마산,마산,우천취소
914,2016-04-27,두산,SK,잠실,서울,
915,2016-04-27,삼성,LG,대구,대구,우천취소
916,2016-04-27,한화,KIA,한밭,대전,우천취소
917,2016-04-28,KT,롯데,수원,수원,
918,2016-04-28,NC,넥센,마산,마산,
919,2016-04-28,두산,SK,잠실,서울,
920,2016-04-28,삼성,LG,대구,대구,
921,2016-04-28,한화,KIA,대전,대전,
922,2016-04-29,KIA,두산,광주,광주,
923,2016-04-29,LG,KT,잠실,서울,
924,2016-04-29,넥센,SK,고척,서울,
925,2016-04-29,롯데,NC,사직,부산,
926,2016-04-29,한화,삼성,대전,대전,
927,2016-04-30,KIA,두산,광주,광주,
928,2016-04-30,LG,KT,잠실,서울,
929,2016-04-30,넥센,SK,고척,서울,
930,2016-04-30,롯데,NC,사직,부산,
931,2016-04-30,한화,삼성,대전,대전,
932,2016-05-01,KIA,두산,광주,광주,
933,2016-05-01,LG,KT,잠실,서울,
934,2016-05-01,넥센,SK,고척,서울,
935,2016-05-01,롯데,NC,사직,부산,
936,2016-05-01,한화,삼성,대전,대전,
937,2016-05-03,KIA,롯데,광주,광주,
938,2016-05-03,KT,NC,수원,수원,우천취소
939,2016-05-03,LG,두산,잠실,서울,우천취소
940,2016-05-03,SK,한화,문학,인천,
941,2016-05-03,삼성,넥센,대구,대구,
942,2016-05-04,KIA,롯데,광주,광주,
943,2016-05-04,KT,NC,수원,수원,
944,2016-05-04,LG,두산,잠실,서울,
945,2016-05-04,SK,한화,문학,인천,
946,2016-05-04,삼성,넥센,대구,대구,
947,2016-05-05,KIA,롯데,광주,광주,
948,2016-05-05,KT,NC,수원,수원,
949,2016-05-05,LG,두산,잠실,서울,
950,2016-05-05,SK,한화,문학,인천,
951,2016-05-05,삼성,넥센,대구,대구,
952,2016-05-06,KT,한화,수원,수원,
953,2016-05-06,NC,LG,마산,마산,
954,2016-05-06,넥센,KIA,고척,서울,
955,2016-05-06,두산,롯데,잠실,서울,
956,2016-05-06,삼성,SK,대구,대구,
957,2016-05-07,KT,한화,수원,수원,
958,2016-05-07,NC,LG,마산,마산,
959,2016-05-07,넥센,KIA,고척,서울,
960,2016-05-07,두산,롯데,잠실,서울,
961,2016-05-07,삼성,SK,대구,대구,
962,2016-05-08,KT,한화,수원,수원,
963,2016-05-08,NC,LG,마산,마산,
964,2016-05-08,넥센,KIA,고척,서울,
965,2016-05-08,두산,롯데,잠실,서울,
966,2016-05-08,삼성,SK,대구,대구,
967,2016-05-10,KIA,KT,광주,광주,우천취소
968,2016-05-10,LG,삼성,잠실,서울,
969,2016-05-10,SK,두산,문학,인천,
970,2016-05-10,롯데,넥센,사직,부산,우천취소
971,2016-05-10,한화,NC,한밭,대전,우천취소
972,2016-05-11,KIA,KT,광주,광주,
973,2016-05-11,LG,삼성,잠실,서울,
974,2016-05-11,SK,두산,문학,인천,
975,2016-05-11,롯데,넥센,사직,부산,
976,2016-05-11,한화,NC,대전,대전,
977,2016-05-12,KIA,KT,광주,광주,
978,2016-05-12,LG,삼성,잠실,서울,
979,2016-05-12,SK,두산,문학,인천,
980,2016-05-12,롯데,넥센,사직,부산,
981,2016-05-12,한화,NC,대전,대전,
982,2016-05-13,KIA,한화,광주,광주,
983,2016-05-13,LG,SK,잠실,서울,
984,2016-05-13,NC,KT,마산,마산,
985,2016-05-13,넥센,두산,고척,서울,
986,2016-05-13,삼성,롯데,대구,대구,
987,2016-05-14,KIA,한화,광주,광주,
988,2016-05-14,LG,SK,잠실,서울,
989,2016-05-14,NC,KT,마산,마산,
990,2016-05-14,넥센,두산,고척,서울,
991,2016-05-14,삼성,롯데,대구,대구,
992,2016-05-15,KIA,한화,광주,광주,
993,2016-05-15,LG,SK,잠실,서울,우천취소
994,2016-05-15,NC,KT,마산,마산,
995,2016-05-15,넥센,두산,고척,서울,
996,2016-05-15,삼성,롯데,대구,대구,
997,2016-05-17,KT,LG,수원,수원,
998,2016-05-17,SK,롯데,문학,인천,
999,2016-05-17,넥센,NC,고척,서울,
1000,2016-05-17,두산,KIA,잠실,서울,
1001,2016-05-17,삼성,한화,대구,대구,
1002,2016-05-18,KT,LG,수원,수원,
1003,2016-05-18,SK,롯데,문학,인천,
1004,2016-05-18,넥센,NC,고척,서울,
1005,2016-05-18,두산,KIA,잠실,서울,
1006,2016-05-18,삼성,한화,대구,대구,
1007,2016-05-19,KT,LG,수원,수원,
1008,2016-05-19,SK,롯데,문학,인천,
1009,2016-05-19,넥센,NC,고척,서울,
1010,2016-05-19,두산,KIA,잠실,서울,
1011,2016-05-19,삼성,한화,대구,대구,
1012,2016-05-20,KIA,SK,광주,광주,
1013,2016-05-20,LG,넥센,잠실,서울,
1014,2016-05-20,NC,삼성,마산,마산,
1015,2016-05-20,롯데,두산,사직,부산,
1016,2016-05-20,한화,KT,대전,대전,
1017,2016-05-21,KIA,SK,광주,광주,
1018,2016-05-21,LG,넥센,잠실,서울,
1019,2016-05-21,NC,삼성,마산,마산,
1020,2016-05-21,롯데,두산,사직,부산,
1021,2016-05-21,한화,KT,대전,대전,
1022,2016-05-22,KIA,SK,광주,광주,
1023,2016-05-22,LG,넥센,잠실,서울,
1024,2016-05-22,NC,삼성,마산,마산,
1025,2016-05-22,롯데,두산,사직,부산,
1026,2016-05-22,한화,KT,대전,대전,
1027,2016-05-24,NC,SK,마산,마산,우천취소
1028,2016-05-24,넥센,한화,고척,서울,
1029,2016-05-24,두산,KT,잠실,서울,
1030,2016-05-24,롯데,LG,울산,울산,우천취소
1031,2016-05-24,삼성,KIA,대구,대구,
1032,2016-05-25,NC,SK,마산,마산,
1033,2016-05-25,넥센,한화,고척,서울,
1034,2016-05-25,두산,KT,잠실,서울,
1035,2016-05-25,롯데,LG,사직,부산,
1036,2016-05-25,삼성,KIA,대구,대구,
1037,2016-05-26,NC,SK,마산,마산,
1038,2016-05-26,넥센,한화,고척,서울,
1039,2016-05-26,두산,KT,잠실,서울,
1040,2016-05-26,롯데,LG,사직,부산,
1041,2016-05-26,삼성,KIA,대구,대구,
1042,2016-05-27,KIA,NC,광주,광주,
1043,2016-05-27,KT,넥센,수원,수원,
1044,2016-05-27,SK,삼성,문학,인천,
1045,2016-05-27,두산,LG,잠실,서울,
1046,2016-05-27,한화,롯데,대전,대전,
1047,2016-05-28,KIA,NC,광주,광주,
1048,2016-05-28,KT,넥센,수원,수원,
1049,2016-05-28,SK,삼성,문학,인천,
1050,2016-05-28,두산,LG,잠실,서울,
1051,2016-05-28,한화,롯데,대전,대전,
1052,2016-05-29,KIA,NC,광주,광주,
1053,2016-05-29,KT,넥센,수원,수원,
1054,2016-05-29,SK,삼성,문학,인천,
1055,2016-05-29,두산,LG,잠실,서울,
1056,2016-05-29,한화,롯데,대전,대전,
1057,2016-05-31,LG,KIA,잠실,서울,
1058,2016-05-31,NC,두산,마산,마산,
1059,2016-05-31,넥센,삼성,고척,서울,
1060,2016-05-31,롯데,KT,사직,부산,
1061,2016-05-31,한화,SK,대전,대전,
1062,2016-06-01,LG,KIA,잠실,서울,
1063,2016-06-01,NC,두산,마산,마산,
